,longitude,latitude,buildingType
302,7.670190471969172,48.59002727476036,collective_house
303,7.669296538684237,48.58740771327923,single_house
304,7.669323344005245,48.5872210309719,single_house
305,7.669956484968363,48.58939938051029,single_house
306,7.667367845021258,48.5871797775404,collective_house
307,7.668149735053886,48.58735723341665,single_house
308,7.667897057699206,48.58801145026987,single_house
309,7.667932468100286,48.58811909393014,single_house
310,7.668093190881434,48.58799280627255,single_house
311,7.667984270039809,48.58777103361063,single_house
312,7.668128981875916,48.58784014409419,single_house
313,7.668041058462391,48.5882400851733,single_house
314,7.668158767595807,48.58843280562871,single_house
315,7.668239932095455,48.58733296552514,single_house
316,7.667806482127535,48.58719409446586,collective_house
317,7.66757500461468,48.58759877023869,collective_house
318,7.671884188966243,48.5881395779559,single_house
319,7.671269128335057,48.58843137743943,collective_house
320,7.671204750796753,48.58796893337655,collective_house
321,7.671560654133851,48.58757377726467,garage
322,7.670873469116637,48.58774225376519,single_house
323,7.670843329472596,48.58793717747927,single_house
324,7.670734693194095,48.58854609194548,collective_house
325,7.67204639210238,48.58740059682329,single_house
326,7.671117176063127,48.58745964072182,single_house
327,7.671334913537184,48.58741864401468,single_house
328,7.671594870304898,48.5874093303051,single_house
329,7.671814466901115,48.58779989420157,single_house
330,7.672016983855952,48.58748195266632,single_house
331,7.671996696525047,48.58763503762516,single_house
332,7.671717315459217,48.58829391772827,single_house
333,7.671914181214493,48.58797349539784,single_house
334,7.671006249103376,48.58743426217467,single_house
335,7.670902511557189,48.5875807143654,single_house
336,7.680039673667124,48.58402777693303,single_house
337,7.678995569407741,48.58473030293682,single_house
338,7.679291001215566,48.58646955121906,single_house
339,7.679086821042008,48.58652534805124,single_house
340,7.679079986522593,48.58675269855065,single_house
341,7.678803114062523,48.58628420035298,single_house
342,7.678794304905079,48.58600339750604,single_house
343,7.678302099404467,48.58557220978778,garage
344,7.679103877021385,48.5845593325967,single_house
345,7.679257869654776,48.58436763966651,single_house
346,7.67851757475822,48.58486806482637,single_house
347,7.678341410545277,48.58479659943765,single_house
348,7.678217542272419,48.58556832829298,single_house
349,7.678032945512459,48.58529624532517,single_house
350,7.678214551048281,48.58518546985143,single_house
351,7.678404848918527,48.58477698138762,single_house
352,7.677962547502847,48.58602802204205,single_house
353,7.678116936394744,48.58593183388011,single_house
